5786.35711843254	3299.14842505899	afgmlmap-1
5767.30903764532	3298.86445023713	afgnmlbn-1
5777.242555802	3296.21048706388	afgogjej-1
5783.48722550484	3305.31322331761	afgoldkn-1
5769.84744643857	3302.9762541016	afgpegcj-1
5776.08781661991	3307.63434535029	afgpfffo-1
5770.30031815993	3308.23356912503	afgpfibc-1
5761.98927487244	3307.53985498268	afgpkckg-1
5788.35947005228	3307.38726285083	afhajbgd-1
5780.55660683224	3313.21369281492	afhalfdo-1
5767.07729858734	3316.65412549448	afhbbdfe-1
5783.97721771668	3318.54659632888	afhbgilg-1
5775.05510603034	3322.25275906691	afhbinif-1
5784.12529202827	3328.34717676733	afhbogil-1
5768.57052181711	3331.84287219686	afhccmfm-1
5781.47120014248	3335.17038601258	afhchmnh-1
5760.87633539153	3341.61869570765	afhcnbcp-1
5780.56585503808	3342.11272501708	afhcnmja-1
5784.02182305744	3348.32098065871	afhcohcj-1
5764.50310314843	3351.27797114344	afhdbcgp-1
5772.77515041848	3349.84871208175	afhdckni-1
5788.64346384143	3356.27314949082	afhdepag-1
5781.43470917469	3357.35881726124	afhdgnha-1
5766.37017752164	3358.8519461205	afhdjpcb-1
5781.69605184785	3363.07291569455	afhdlknp-1
5760.84302285877	3367.11046026818	afhedfab-1
5775.83491013884	3366.73732247165	afhegmdb-1
5794.18871413914	3367.15017286802	afhennai-1
5769.8350786481	3367.3049031941	afhfiino-1
5783.05324062157	3371.56427066979	afhfohbk-1
5779.96410679021	3389.28130274949	afhgljkj-1
5780.47804701377	3288.72028775051	afhhbani-1
5796.53209444364	3383.3286050249	afhhfhfi-1
5772.05018609432	3387.96770460912	afhhjgan-1
5791.38508377986	3389.30464953228	afhhlkkd-1
5777.65676023009	3382.21812698605	afhimllf-1
5790.87718435723	3393.52676737048	afhjpokh-1
5759.69839573604	3383.94685584528	afhkekmn-1
5785.08423783933	3396.36765324267	afhkfnbf-1
5767.95795810656	3391.90011713479	afhljilp-1
5788.66699583378	3404.87664728281	afhlmdkj-1
5760.41181198485	3395.64534796497	afhlockg-1
5796.95397134692	3395.9403897317	afhmjimm-1
5793.40109429569	3375.03626324181	afhmocfi-1
5785.95873597547	3383.53647000269	afhnchhh-1
5785.29962250013	3378.18225654984	afhnhpgk-1
5766.87684285208	3377.27007427828	afhojmhj-1
5759.62085153248	3390.85886938371	afhphilc-1
5802.60338878333	3387.84998571143	afiakbch-1
5760.68326015728	3406.46582911627	afiapofl-1
5780.08448354132	3402.51486897171	afihiikp-1
5770.982758211	3272.05241277833	afihnkod-1
5776.36534309937	3270.19204129847	afijafio-1
5771.95877722045	3406.70687751928	afijahbd-1
5798.04933300725	3408.35010267086	aiebijfj-1
5780.5658940691	3452.55107295605	aiednnnm-1
5787.59334781301	3467.99563369398	aiedpedl-1
5765.5315547079	3457.91085101606	aieebflk-1
5775.06105631455	3465.31759626287	aieeoeeh-1
5781.94628258896	3464.95290462697	aiefgdjk-1
5776.06907030072	3469.33994205142	aiefikfa-1
5766.25483692264	3468.88388328179	aieflbeo-1
5757.6266856563	3469.20841296789	aiegdlni-1
5767.40180260868	3475.0835721629	aieghclo-1
5772.9086122505	3474.65039166079	aieghdmo-1
5778.47783531948	3474.06328118469	aiegmjng-1
5780.77846051007	3478.22176443393	aiegooop-1
5786.27523730911	3479.83436673218	aiehcojg-1
5760.72651518994	3480.32078679761	aiehmnhl-1
5773.65751390567	3479.00313263189	aieibalh-1
5767.31657453007	3484.87401316363	aieikmak-1
5781.7311907684	3486.38510111223	aieioaem-1
5788.07540170386	3487.80161345728	aiejdeia-1
5759.6175481365	3492.54956584351	aiekggpp-1
5781.41410198106	3490.77283106621	aiekgidh-1
5771.88681671429	3492.73765293297	aiekmpld-1
5784.90974333464	3494.89061877018	aielcmmf-1
5780.32722700537	3496.34995352914	aielfmif-1
5772.95171075364	3498.86066399118	aielinod-1
5341.33826776595	3385.94146189794	apcgbeed-1
5499.34789517077	3392.85881532837	apcgmbdb-1
5343.11128347268	3400.91440531686	apchchmn-1
5392.77939611877	3398.28292008351	apchmpnn-1
5342.27073029463	3394.62796769123	apcichkh-1
